name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,geom,v_nom,x_pu_eff,r_pu_eff,s_nom_opt
24182,31504,3054,AC,1.172828352,0.22026053999999995,2.7450455512465373e-05,560.0,True,560.0,1554.6888048738242,0.5,40.0,0.5419326936777173,2.1011469820324917,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcafc4f740>,380.0,,,
17340,31507,16498,AC,0.27745738,0.08022170879999999,1.5423239023545708e-08,260.0,True,260.0,1554.6888048738242,0.5,40.0,0.023071941862946928,0.08945306599972212,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb0844140>,380.0,,,
15140,31509,31438,AC,127.72093359999998,36.92813399999999,7.099708853185596e-06,260.0,True,260.0,1554.6888048738242,0.5,40.0,7.359841867207486,28.535110924154274,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb0d30f20>,380.0,,,
28760,31510,31410,AC,0.2269036734741766,0.07872598993652731,4.539616849750692e-06,2080.0,True,2080.0,12437.510438990592,0.7,40.0,0.9299711369045689,1.1727835566524456,3.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad732720>,380.0,,,
1245,31510,31439,AC,26.608587999999997,9.232026279999998,3.288279375069252e-05,520.0,True,520.0,6218.755219495297,0.7,40.0,22.271402298346672,28.535110924154274,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad732ea0>,380.0,,,
28418,31511,31411,AC,0.15020744989196091,0.01673441071954942,1.05674808e-05,3580.0,True,3580.0,10741.486288219148,0.7,40.0,1.0945198162689915,1.4023474565065517,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad754980>,380.0,,,
29015,31513,14689,AC,189.870116,54.89741439999999,1.0554498171745152e-05,260.0,True,260.0,1554.6888048738242,0.5,40.0,10.89785338352199,42.25246421659337,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcafc7c0e0>,380.0,,,
19589,31513,28935,AC,0.2849934322437434,0.08240071179964092,6.339988985457065e-08,520.0,True,520.0,1554.6888048738242,0.5,40.0,0.0808992290895987,0.3136573471824008,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb1c38140>,380.0,,,
29018,31514,31213,AC,105.62874439999999,36.64872,0.00013053623591135734,520.0,True,520.0,6218.755219495297,0.7,40.0,87.98221389506774,112.72672457785919,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad7840e0>,380.0,,,
19698,31516,28973,AC,33.15626159999999,9.586499399999997,7.372311295013851e-06,520.0,True,520.0,1554.6888048738242,0.5,40.0,3.832082687305118,14.857507338574457,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcafc85d00>,380.0,,,
19037,31517,28953,AC,3.8620501999999997,1.116639424,8.587291232686981e-07,520.0,True,520.0,1554.6888048738242,0.5,40.0,0.4448503959056226,1.7247456699279957,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb1c1e420>,380.0,,,
21829,31518,28968,AC,0.07596771624043051,0.02196463268824398,6.834731087257619e-08,1040.0,True,1040.0,1554.6888048738242,0.5,40.0,0.029454496283298444,0.1141991001741337,4.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcac986660>,380.0,,,
19039,31519,28874,AC,41.23703,11.922934719999997,9.169098616343491e-06,520.0,True,520.0,1554.6888048738242,0.5,40.0,4.727764408574542,18.330187557838183,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb0d98500>,380.0,,,
23720,31519,28972,AC,0.08567785889848252,0.024772151506206982,7.64631294598338e-08,1040.0,True,1040.0,3109.3776097476484,0.5,40.0,0.04307324699190279,0.16700085449577645,4.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcadb02420>,380.0,,,
18907,31520,28904,AC,7.907834959999999,2.2864007199999996,1.7583090699445984e-06,520.0,True,520.0,1554.6888048738242,0.5,40.0,0.9090232503586605,3.524407147549435,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb1c29160>,380.0,,,
20890,31521,28287,AC,0.4273561002550633,0.12356218791482855,9.516558747229918e-08,520.0,True,520.0,1554.6888048738242,0.5,40.0,0.06192345063918849,0.2400856655179846,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb0d93860>,380.0,,,
21929,31522,28975,AC,0.253257274187405,0.07322479267614897,5.661321855955679e-08,520.0,True,520.0,3109.3776097476484,0.5,40.0,0.039845586027421394,0.15448677262977767,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcadb2b9e0>,380.0,,,
2240,31523,2297,AC,9.465708799999998,2.7368348599999996,2.1047147243767314e-06,520.0,True,520.0,1554.6888048738242,0.5,40.0,1.0960354220017474,4.2494788485841255,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb1bd5a00>,380.0,,,
19049,31524,27975,AC,0.4515676799999999,0.1305624368,1.0040653823407203e-07,520.0,True,520.0,1554.6888048738242,0.5,40.0,0.06261067510490616,0.24275012852043318,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb0d98680>,380.0,,,
24800,31525,10854,AC,0.061096578599999986,0.011474096199999999,1.429985658864266e-06,560.0,True,560.0,1554.6888048738242,0.5,40.0,0.028530705453769588,0.11061743710759771,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb0d609e0>,380.0,,,
