name,scn_name,bus0,bus1,carrier,p_nom,p_nom_extendable,p_nom_max,capital_cost,length,geom,topo,type,efficiency,p_nom_min,p_min_pu,marginal_cost,p_nom_opt,country,build_year,lifetime
553,eGon2035,31538,55755,rural_heat_pump,15.053862009715738,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,15.053862009715738,,0.0,inf
554,eGon2035,31538,76250,BEV_charger,22.34562873840332,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,22.34562873840332,,0.0,inf
555,eGon2035,31557,37102,dsm,0.7680786128514766,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.7680786128514766,,0.0,inf
556,eGon2035,31557,51889,central_resistive_heater,0.12172907024225732,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.12172907024225732,,0.0,inf
557,eGon2035,31557,55102,rural_heat_pump,11.667336719587945,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,11.667336719587945,,0.0,inf
558,eGon2035,31557,76364,BEV_charger,20.45863151550293,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,20.45863151550293,,0.0,inf
559,eGon2035,31559,37106,dsm,0.776011699559433,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.776011699559433,,0.0,inf
561,eGon2035,31559,51906,central_resistive_heater,0.016171158486308127,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.016171158486308127,,0.0,inf
562,eGon2035,31559,53329,rural_heat_pump,12.197266560954429,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,12.197266560954429,,0.0,inf
563,eGon2035,31559,76393,BEV_charger,21.067184448242188,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,21.067184448242188,,0.0,inf
564,eGon2035,31559,77574,central_resistive_heater,0.0352564611983079,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0352564611983079,,0.0,
565,eGon2035,31560,37108,dsm,0.1621064046093851,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.1621064046093851,,0.0,inf
566,eGon2035,31560,53595,rural_heat_pump,4.713274114887202,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,4.713274114887202,,0.0,inf
567,eGon2035,31560,76400,BEV_charger,9.457653999328613,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,9.457653999328613,,0.0,inf
568,eGon2035,31561,37110,dsm,3.0041534059462074,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,3.0041534059462074,,0.0,inf
570,eGon2035,31561,52345,rural_heat_pump,1.5928402110381887,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,1.5928402110381887,,0.0,inf
571,eGon2035,31561,76405,BEV_charger,3.4773290157318115,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,3.4773290157318115,,0.0,inf
572,eGon2035,31562,37112,dsm,2.3068162461911705,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,2.3068162461911705,,0.0,inf
573,eGon2035,31562,51930,central_heat_pump,0.5870833333822396,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.5870833333822396,,0.0,inf
574,eGon2035,31562,51930,central_resistive_heater,0.121819002244748,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.121819002244748,,0.0,inf
575,eGon2035,31562,52425,rural_heat_pump,16.26893665585254,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,16.26893665585254,,0.0,inf
576,eGon2035,31562,76417,BEV_charger,21.563743591308594,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,21.563743591308594,,0.0,inf
577,eGon2035,31621,37196,dsm,0.07727367670189873,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.07727367670189873,,0.0,inf
578,eGon2035,31621,51826,central_resistive_heater,0.005998920197847739,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.005998920197847739,,0.0,inf
579,eGon2035,31621,55046,rural_heat_pump,0.2001729316075256,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.2001729316075256,,0.0,inf
580,eGon2035,31621,76843,BEV_charger,0.5723329782485962,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,0.5723329782485962,,0.0,inf
581,eGon2035,31660,37262,dsm,0.06731663102812085,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.06731663102812085,,0.0,inf
582,eGon2035,31660,52061,rural_heat_pump,0.20296767344545605,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.20296767344545605,,0.0,inf
583,eGon2035,31736,37372,dsm,0.2605692375981269,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.2605692375981269,,0.0,inf
584,eGon2035,31736,51950,central_heat_pump,0.01670385972166495,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.01670385972166495,,0.0,inf
585,eGon2035,31736,51950,central_resistive_heater,0.026379182731038283,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.026379182731038283,,0.0,inf
586,eGon2035,31736,52698,rural_heat_pump,1.8370530368447093,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,1.8370530368447093,,0.0,inf
587,eGon2035,31736,77262,BEV_charger,3.296663284301758,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,3.296663284301758,,0.0,inf
588,eGon2035,31778,37430,dsm,2.423510881260593,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,2.423510881260593,,0.0,inf
589,eGon2035,31778,51898,central_heat_pump,2.675991297173928,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,2.675991297173928,,0.0,inf
590,eGon2035,31778,51898,central_resistive_heater,0.4654206472327146,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.4654206472327146,,0.0,inf
591,eGon2035,31778,53273,rural_heat_pump,13.45973803054814,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,13.45973803054814,,0.0,inf
592,eGon2035,31778,77325,BEV_charger,26.33350944519043,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,26.33350944519043,,0.0,inf
593,eGon2035,31779,37432,dsm,0.4157342590509308,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.4157342590509308,,0.0,inf
594,eGon2035,31779,51907,central_heat_pump,0.2955021794514936,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.2955021794514936,,0.0,inf
595,eGon2035,31779,51907,central_resistive_heater,0.058658612074581215,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.058658612074581215,,0.0,inf
596,eGon2035,31779,53361,rural_heat_pump,5.379703388943758,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,5.379703388943758,,0.0,inf
597,eGon2035,31779,77326,BEV_charger,11.471091270446777,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,11.471091270446777,,0.0,inf
598,eGon2035,31782,37438,dsm,2.5821476127449494,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,2.5821476127449494,,0.0,inf
600,eGon2035,31782,51830,central_resistive_heater,0.31926554812767355,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.31926554812767355,,0.0,inf
601,eGon2035,31782,55127,rural_heat_pump,13.314959116254093,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,13.314959116254093,,0.0,inf
602,eGon2035,31782,77338,BEV_charger,19.625411987304688,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,19.625411987304688,,0.0,inf
603,eGon2035,31784,37440,dsm,3.692490298226088,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,3.692490298226088,,0.0,inf
604,eGon2035,31784,51841,central_heat_pump,0.417366759560333,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.417366759560333,,0.0,inf
605,eGon2035,31784,51841,central_resistive_heater,0.5626424541569383,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.5626424541569383,,0.0,inf
606,eGon2035,31784,55852,rural_heat_pump,21.263717041437967,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,21.263717041437967,,0.0,inf
607,eGon2035,31784,77342,BEV_charger,31.051280975341797,False,inf,0.0,0.0,,,,0.9,0.0,0.0,0.0,31.051280975341797,,0.0,inf
608,eGon2035,31837,37508,dsm,1.1084135223531983,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,1.1084135223531983,,0.0,inf
609,eGon2035,31837,52180,rural_heat_pump,17.435020863182714,False,inf,0.0,0.0,,,,1.0,0.0,0.0,0.0,17.435020863182714,,0.0,inf
