name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,geom,v_nom,x_pu_eff,r_pu_eff,s_nom_opt
27225,36160,36159,AC,40.506221599999996,11.711619759999998,2.2516418234072026e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.1377875562799813,8.974915357206605,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a35752a0>,380.0,,,
27227,36162,25031,AC,5.77575452,1.6699571199999996,1.284240790166205e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.03935841689840954,2.5636455845047648,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a452b9a0>,380.0,,,
27228,36162,36161,AC,40.6036916,11.739792199999997,2.257066293628809e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.13846000637797998,9.018715994030588,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3c36680>,380.0,,,
27230,36164,28920,AC,70.38951279999999,20.351880399999995,1.5651168164819946e-05,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.47966675736980674,31.243522007982868,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6b54797b0>,380.0,,,
27229,36164,35358,AC,30.641679999999994,8.85945984,6.81318529432133e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.20904001569319844,13.616007844012918,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3c8e5c0>,380.0,,,
27231,36164,36163,AC,42.3933852,12.257249599999998,2.3565520914127426e-06,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.144256775827115,9.396293741657617,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6ac8df5b0>,380.0,,,
27232,36165,28874,AC,12.770028439999999,2.3982529599999998,7.472172243074793e-05,280.0,True,280.0,1554.6888048738242,1.0,40.0,0.17394902360611983,11.330324780282629,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3c34790>,380.0,,,
27236,36168,32879,AC,15.229290399999996,2.86008748,8.911147313711912e-05,280.0,True,280.0,1554.6888048738242,1.0,40.0,0.20759411207952488,13.521827622679789,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3c36440>,380.0,,,
1234,362,32119,AC,2.15564652,0.6232650559999999,4.793102444598338e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.01497467238508587,0.975388640211851,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a33136d0>,380.0,,,
10468,362,360,AC,0.5238824779999999,0.15147054599999996,1.1648558049861497e-07,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.0035680536057847863,0.23240835360215178,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3bb1600>,380.0,,,
2995,3621,34146,AC,0.0817573018492733,0.023638650332366288,7.27692173268698e-08,1040.0,True,1040.0,3109.3776097476484,1.0,40.0,0.0013064654082346361,0.08509778947090435,4.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a39c5750>,380.0,,,
2990,3621,3615,AC,5.36203408,1.5503289399999998,1.192251914404432e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.03649273599885262,2.3769869034985773,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a39c5720>,380.0,,,
10472,364,360,AC,16.036919599999997,4.63677786,3.565813522160665e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.10930179791746995,7.119470082671875,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3704dc0>,380.0,,,
1238,364,362,AC,15.549858399999998,4.49595176,3.4575269016620503e-06,520.0,True,520.0,1554.6888048738242,1.0,40.0,0.1059834573269899,6.903327009015605,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3bce7d0>,380.0,,,
12182,3646,2857,AC,0.255391616,0.08861004919999999,3.156129141274238e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.012640368642169034,0.2720827596354341,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a4260370>,380.0,,,
12186,3646,2860,AC,0.19811824399999997,0.06873873199999998,2.4483483224376735e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.009790888956095553,0.2107479743566603,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a406b580>,380.0,,,
10475,365,31884,AC,0.032850272772305,0.009498042717095218,1.8295430101108037e-07,2600.0,True,2600.0,2600.0,1.0,40.0,0.001893271860326751,0.12331995104177909,10.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6b549aa10>,380.0,,,
10478,365,364,AC,3.5938524699999994,1.03909518,3.196385807756233e-06,1040.0,True,1040.0,1554.6888048738242,1.0,40.0,0.04896729256550352,3.189528270273973,4.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a3bce3b0>,380.0,,,
28652,3658,32685,AC,1.263344048,0.4383276439999999,1.5612432377839337e-06,520.0,True,520.0,6218.755219495297,1.0,40.0,0.0644732521292505,1.387780756921616,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a406b4f0>,380.0,,,
482,3675,3673,AC,1.2109282919999997,0.350118016,6.731270724376732e-08,260.0,True,260.0,1554.6888048738242,1.0,40.0,0.004130017306894219,0.26901236043301013,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a48ab2e0>,380.0,,,
3022,3708,33502,AC,0.14739774399999997,0.05114070399999999,1.8215350725761773e-07,520.0,True,520.0,6218.755219495297,1.0,40.0,0.01855841832324821,0.3994682287202439,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a423f130>,380.0,,,
24249,3708,3707,AC,0.08147336799999999,0.028267888399999993,4.027418701385042e-07,1040.0,True,1040.0,6218.755219495297,1.0,40.0,0.008052206866506558,0.17332300405271664,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7fa6a423eaa0>,380.0,,,
