,48639 CH4,48640 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48647 CH4,48649 CH4,48650 CH4,52087 CH4,52101 H2_overground
69,43340591.81099219,3448485.839161671,7424676.244578847,1965607.3858628806,44372862.94463772,18373498.41144784,40770915.187655695,17040853.46751268,1479811.0533454842,75017831.85376142,122694.8095988363
70,43339554.04422088,3453752.9503375837,7432360.537701672,1966626.3236762788,44380270.64323931,18369897.59119845,40778389.166968025,17057622.366136983,1481250.9412058452,74894624.35824856,117838.17093838513
71,43344812.00879968,3467428.747083697,7437717.596599507,1969152.9247722581,44402996.95929727,18372302.84643879,40797248.385537,17080520.090359632,1482446.1019954595,74875873.52430847,112971.22529788218
72,43349788.383927174,3478921.1515739462,7440069.974058566,1972266.572030291,44421691.33989063,18399876.764683012,40814485.90561991,17099085.438728202,1483285.4830286626,74897127.80372447,108124.6716414434
73,43354809.752116494,3490804.623935136,7443348.863460415,1975401.7343532224,44441203.64279085,18431657.431745265,40832201.686743245,17118062.179034725,1484161.2866561858,74947274.67111753,103303.51956489372
74,43359569.92542071,3500048.9900030615,7450612.400861168,1977657.2534662457,44454655.766535275,18467847.864697278,40846926.20061434,17134132.153781205,1485444.9711164625,74992542.78203782,98420.7146329968
75,43360282.37107086,3502684.387697196,7450091.304457082,1979193.561771582,44444946.94632413,18503242.897974025,40850331.683786236,17137738.832507618,1485299.9962915992,75043138.60874397,93547.82513975022
76,43354361.0507099,3489741.210432848,7444631.568331358,1977641.123820059,44388668.51588042,18529535.508038066,40829494.37772468,17117138.23913668,1484190.9493108597,75066801.65510094,88684.51948529528
77,43346533.82907643,3473354.9839074244,7436865.417261966,1975465.8162166197,44321255.88954209,18536207.054626413,40802919.52111765,17090653.986536834,1482703.8234965473,75082322.50543271,83694.01900256543
78,43340019.29675783,3459585.301999868,7431014.244186164,1973735.5632838558,44262323.179410584,18538261.07007804,40780833.20882357,17068619.000788614,1481511.3797007902,75037433.9443278,78742.47682059911
79,43334451.9741475,3447445.7945281453,7426133.244039125,1972300.028570922,44208807.06242523,18543939.012211118,40761743.44833009,17049463.6554669,1480514.891738559,74951021.18392241,73797.25729668677
80,43329360.91078406,3438189.7737291586,7418304.852554216,1971786.0972932775,44161529.85856711,18550758.856840312,40746106.00637252,17033424.88976099,1479114.4878455515,74870770.66802405,68824.49574292624
81,43325620.80442329,3430206.8684670823,7415420.428880808,1971014.749706717,44119774.55606424,18561439.268274758,40733048.38191715,17020565.670292787,1478539.1362111145,74779649.11524686,63864.29126738302
82,43321971.72217774,3424530.6784141776,7409025.814714461,1971077.6244358232,44082485.600113906,18573593.418010753,40722415.15410874,17009910.742702942,1477500.7636971786,74742545.40366074,58951.50060202644
83,43318535.71639732,3419430.612486784,7402080.331803371,1971296.185569353,44047062.63373221,18587610.655858386,40712835.82500287,17000264.25739235,1476495.619529569,74736215.53507537,53971.30962167135
84,43315482.02763248,3414863.5535097397,7395976.303600617,1971616.923185722,44013876.88922227,18602458.00033499,40704525.16352246,16991774.599947024,1475573.9092404777,74750014.42424683,49068.85479806632
85,43312368.40564378,3410187.2031051293,7390413.716899002,1971925.7704166041,43980671.211895615,18618123.15202088,40696247.8782392,16983234.346989274,1474633.8076877103,74749342.70903897,44145.61769248718
86,43309546.46141501,3403883.528299549,7388335.603320174,1971512.8427302835,43945365.81933664,18634920.679517232,40686740.87583475,16973745.505897325,1474259.217410978,74718622.0573707,39207.48029179324
87,43305451.02116914,3396592.402664639,7382136.051042926,1971362.7784117104,43905271.01064158,18649602.112031553,40674895.611063324,16961464.154056683,1473093.2959665183,74709121.55654679,34326.43017235761
88,43300942.609572664,3386558.823784043,7379061.339323557,1970305.4266185546,43859168.38562326,18663224.691792246,40659796.0219469,16946232.236458264,1472357.5924285392,74676632.28643073,29433.168844460175
