name,p_nom_max,weight,p_nom,efficiency,p_nom_opt,marginal_cost,e_nom_max,p_max_pu,up_time_before,carrier,bus,control
67725 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000351467175,0.0,1.0,1,load shedding,67725,Slack
67810 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004565879048,0.0,1.0,1,load shedding,67810,Slack
67873 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007783414498,0.0,1.0,1,load shedding,67873,Slack
67929 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006729863026,0.0,1.0,1,load shedding,67929,Slack
67940 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011702475376,0.0,1.0,1,load shedding,67940,Slack
67951 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.014203654986,0.0,1.0,1,load shedding,67951,Slack
67953 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.018277480074,0.0,1.0,1,load shedding,67953,Slack
67963 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.025678922386,0.0,1.0,1,load shedding,67963,Slack
67989 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.018541034042,0.0,1.0,1,load shedding,67989,Slack
68023 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004877730638,0.0,1.0,1,load shedding,68023,Slack
68031 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.016374392131,0.0,1.0,1,load shedding,68031,Slack
68064 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000511991306,0.0,1.0,1,load shedding,68064,Slack
68100 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011784920423,0.0,1.0,1,load shedding,68100,Slack
68105 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000162268745,0.0,1.0,1,load shedding,68105,Slack
68127 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004415163063,0.0,1.0,1,load shedding,68127,Slack
68183 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005274018156,0.0,1.0,1,load shedding,68183,Slack
68219 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.022938728172,0.0,1.0,1,load shedding,68219,Slack
68282 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001861367235,0.0,1.0,1,load shedding,68282,Slack
68305 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008060529319,0.0,1.0,1,load shedding,68305,Slack
68321 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007474497708,0.0,1.0,1,load shedding,68321,Slack
68327 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009200491335,0.0,1.0,1,load shedding,68327,Slack
68341 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004671289733,0.0,1.0,1,load shedding,68341,Slack
68345 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008573189098,0.0,1.0,1,load shedding,68345,Slack
68373 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.023256540582,0.0,1.0,1,load shedding,68373,Slack
68381 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011985575167,0.0,1.0,1,load shedding,68381,Slack
68413 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00354270764,0.0,1.0,1,load shedding,68413,Slack
68481 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.012137206953,0.0,1.0,1,load shedding,68481,Slack
68493 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005055879874,0.0,1.0,1,load shedding,68493,Slack
68501 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002454774434,0.0,1.0,1,load shedding,68501,Slack
68526 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004597808656,0.0,1.0,1,load shedding,68526,Slack
68592 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002945026177,0.0,1.0,1,load shedding,68592,Slack
68601 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000658332145,0.0,1.0,1,load shedding,68601,Slack
68605 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008275160793,0.0,1.0,1,load shedding,68605,Slack
68648 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01023139203,0.0,1.0,1,load shedding,68648,Slack
68660 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005103064832,0.0,1.0,1,load shedding,68660,Slack
68663 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.015149580702,0.0,1.0,1,load shedding,68663,Slack
68689 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004343390485,0.0,1.0,1,load shedding,68689,Slack
68722 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001600725318,0.0,1.0,1,load shedding,68722,Slack
68775 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008771816103,0.0,1.0,1,load shedding,68775,Slack
68843 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.012379156573,0.0,1.0,1,load shedding,68843,Slack
68874 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001382236964,0.0,1.0,1,load shedding,68874,Slack
68879 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.010858536549,0.0,1.0,1,load shedding,68879,Slack
68903 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000581503658,0.0,1.0,1,load shedding,68903,Slack
68937 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007607306467,0.0,1.0,1,load shedding,68937,Slack
68957 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003123119397,0.0,1.0,1,load shedding,68957,Slack
68973 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001659236497,0.0,1.0,1,load shedding,68973,Slack
69018 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011618884397,0.0,1.0,1,load shedding,69018,Slack
69022 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007241300522,0.0,1.0,1,load shedding,69022,Slack
69061 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.014493939712,0.0,1.0,1,load shedding,69061,Slack
69073 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007735896512,0.0,1.0,1,load shedding,69073,Slack
69092 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009112110603,0.0,1.0,1,load shedding,69092,Slack
69103 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01331377475,0.0,1.0,1,load shedding,69103,Slack
69129 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002202724088,0.0,1.0,1,load shedding,69129,Slack
69154 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00361984657,0.0,1.0,1,load shedding,69154,Slack
69182 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006910707765,0.0,1.0,1,load shedding,69182,Slack
69219 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002991891168,0.0,1.0,1,load shedding,69219,Slack
69220 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005458775548,0.0,1.0,1,load shedding,69220,Slack
69342 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005899264603,0.0,1.0,1,load shedding,69342,Slack
69372 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001405486264,0.0,1.0,1,load shedding,69372,Slack
69491 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003525774659,0.0,1.0,1,load shedding,69491,Slack
69569 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003415757314,0.0,1.0,1,load shedding,69569,Slack
69701 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00145377698,0.0,1.0,1,load shedding,69701,Slack
69707 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006978987829,0.0,1.0,1,load shedding,69707,Slack
69710 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004990760248,0.0,1.0,1,load shedding,69710,Slack
69735 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00198785129,0.0,1.0,1,load shedding,69735,Slack
69772 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.020607061255,0.0,1.0,1,load shedding,69772,Slack
69782 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004292001971,0.0,1.0,1,load shedding,69782,Slack
69822 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005796882904,0.0,1.0,1,load shedding,69822,Slack
69823 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002913886397,0.0,1.0,1,load shedding,69823,Slack
69830 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006685855024,0.0,1.0,1,load shedding,69830,Slack
69836 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009330115285,0.0,1.0,1,load shedding,69836,Slack
69869 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.010040302088,0.0,1.0,1,load shedding,69869,Slack
69879 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004665806717,0.0,1.0,1,load shedding,69879,Slack
69894 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005373743854,0.0,1.0,1,load shedding,69894,Slack
69914 load shedding,inf,29946902.889043182,29946902.889043182,1.0,29946902.889043182,10000.00816773095,0.0,1.0,1,load shedding,69914,Slack
69915 load shedding,inf,45301035.30249329,45301035.30249329,1.0,45301035.30249329,10000.007890990628,0.0,1.0,1,load shedding,69915,Slack
69920 load shedding,inf,40986650.98797012,40986650.98797012,1.0,40986650.98797012,10000.008076229477,0.0,1.0,1,load shedding,69920,Slack
69924 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008568532356,0.0,1.0,1,load shedding,69924,Slack
69925 load shedding,inf,70425979.25177528,70425979.25177528,1.0,70425979.25177528,10000.008218199959,0.0,1.0,1,load shedding,69925,Slack
69929 load shedding,inf,31469626.764757242,31469626.764757242,1.0,31469626.764757242,10000.008924659036,0.0,1.0,1,load shedding,69929,Slack
69931 load shedding,inf,59513124.80915785,59513124.80915785,1.0,59513124.80915785,10000.007767698704,0.0,1.0,1,load shedding,69931,Slack
69958 load shedding,inf,34768861.828804374,34768861.828804374,1.0,34768861.828804374,10000.008396778816,0.0,1.0,1,load shedding,69958,Slack
7 OCGT,inf,939.5238095238096,939.5238095238096,0.42,939.5238095238096,10.714285714285715,0.0,1.0,1,OCGT,7,PQ
7 biomass,inf,80.59342069843322,80.59342069843322,1.0,80.59342069843322,42.108313910480256,inf,1.0,0,biomass,7,PV
7 central_biomass_CHP,inf,87.27287791807893,87.27287791807893,1.0,87.27287791807893,42.10696889572722,inf,1.0,0,central_biomass_CHP,7,PV
7 central_gas_CHP,inf,11549.06613696968,11549.06613696968,0.43,11549.06613696968,4.125638656214234,0.0,1.0,1,central_gas_CHP,7,PQ
7 industrial_biomass_CHP,inf,343.20636926943166,343.20636926943166,1.0,343.20636926943166,42.10816389590773,inf,1.0,0,industrial_biomass_CHP,7,PV
7 industrial_gas_CHP,inf,5208.134512690898,5208.134512690898,0.43,5208.134512690898,4.15,0.0,1.0,1,industrial_gas_CHP,7,PQ
7 load shedding,inf,148719365.19473988,148719365.19473988,1.0,148719365.19473988,10000.0077628897,0.0,1.0,1,load shedding,7,PQ
7 oil,inf,24.8,24.8,1.0,24.8,101.84306105500411,inf,1.0,0,oil,7,PV
7 others,inf,90.58230276778323,90.58230276778323,1.0,90.58230276778323,0.009228442465695574,inf,1.0,0,others,7,PV
7 reservoir,inf,16.159556461823463,16.159556461823463,1.0,16.159556461823463,0.013730041649322086,inf,0.65,0,reservoir,7,PV
7 run_of_river,inf,494.5072641178182,494.5072641178182,1.0,494.5072641178182,0.007858382730888402,inf,0.65,0,run_of_river,7,PV
7 solar,inf,3397.5622026396777,3397.5622026396777,1.0,3397.5622026396777,0.01817281947725287,inf,1.0,0,solar,7,PV
7 solar_rooftop,inf,15286.467495151946,15286.467495151946,1.0,15286.467495151946,0.018499667243050966,inf,1.0,0,solar_rooftop,7,PV
7 wind_onshore,inf,7067.51405061015,7067.51405061015,1.0,7067.51405061015,1.307976769555212,inf,1.0,0,wind_onshore,7,PV
70054 load shedding,inf,21064346.94737783,21064346.94737783,1.0,21064346.94737783,10000.00775224558,0.0,1.0,1,load shedding,70054,Slack
70127 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00832613381,0.0,1.0,1,load shedding,70127,Slack
70134 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008044850185,0.0,1.0,1,load shedding,70134,Slack
70146 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003403393166,0.0,1.0,1,load shedding,70146,Slack
70154 load shedding,inf,13958302.194045551,13958302.194045551,1.0,13958302.194045551,10000.008664383422,0.0,1.0,1,load shedding,70154,Slack
70164 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004716300971,0.0,1.0,1,load shedding,70164,Slack
70175 load shedding,inf,14338983.162974065,14338983.162974065,1.0,14338983.162974065,10000.00831383998,0.0,1.0,1,load shedding,70175,Slack
70292 load shedding,inf,27916604.388091102,27916604.388091102,1.0,27916604.388091102,10000.007657709759,0.0,1.0,1,load shedding,70292,Slack
70305 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.0059265045,0.0,1.0,1,load shedding,70305,Slack
70310 load shedding,inf,9136343.254284361,9136343.254284361,1.0,9136343.254284361,10000.008515235766,0.0,1.0,1,load shedding,70310,Slack
70324 load shedding,inf,14338983.162974065,14338983.162974065,1.0,14338983.162974065,10000.008393826616,0.0,1.0,1,load shedding,70324,Slack
70378 load shedding,inf,28804859.982257638,28804859.982257638,1.0,28804859.982257638,10000.007870258432,0.0,1.0,1,load shedding,70378,Slack
70453 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.019212256122,0.0,1.0,1,load shedding,70453,Slack
70492 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.015475408907,0.0,1.0,1,load shedding,70492,Slack
70512 load shedding,inf,16369281.663926147,16369281.663926147,1.0,16369281.663926147,10000.007939226878,0.0,1.0,1,load shedding,70512,Slack
70557 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000619107168,0.0,1.0,1,load shedding,70557,Slack
70634 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001848235892,0.0,1.0,1,load shedding,70634,Slack
70639 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01010929513,0.0,1.0,1,load shedding,70639,Slack
70649 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003248743544,0.0,1.0,1,load shedding,70649,Slack
70664 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004713597178,0.0,1.0,1,load shedding,70664,Slack
70667 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003883382411,0.0,1.0,1,load shedding,70667,Slack
70679 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.023632199594,0.0,1.0,1,load shedding,70679,Slack
70797 load shedding,inf,11166641.755236441,11166641.755236441,1.0,11166641.755236441,10000.009038325063,0.0,1.0,1,load shedding,70797,Slack
70862 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005365536012,0.0,1.0,1,load shedding,70862,Slack
70868 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006773981784,0.0,1.0,1,load shedding,70868,Slack
70989 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.012208568323,0.0,1.0,1,load shedding,70989,Slack
71155 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004191879454,0.0,1.0,1,load shedding,71155,Slack
71233 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.014239305194,0.0,1.0,1,load shedding,71233,Slack
71289 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009586006501,0.0,1.0,1,load shedding,71289,Slack
71392 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006714240397,0.0,1.0,1,load shedding,71392,Slack
71405 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001442229157,0.0,1.0,1,load shedding,71405,Slack
71424 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006113004361,0.0,1.0,1,load shedding,71424,Slack
71525 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.015779252777,0.0,1.0,1,load shedding,71525,Slack
71534 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01482553988,0.0,1.0,1,load shedding,71534,Slack
71672 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008536062624,0.0,1.0,1,load shedding,71672,Slack
71682 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002712927735,0.0,1.0,1,load shedding,71682,Slack
71684 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000825171726,0.0,1.0,1,load shedding,71684,Slack
71789 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.0023964706,0.0,1.0,1,load shedding,71789,Slack
71844 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00283813348,0.0,1.0,1,load shedding,71844,Slack
72006 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000407965654,0.0,1.0,1,load shedding,72006,Slack
72052 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007230547935,0.0,1.0,1,load shedding,72052,Slack
72135 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.016688555814,0.0,1.0,1,load shedding,72135,Slack
72148 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.010606569596,0.0,1.0,1,load shedding,72148,Slack
72264 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.014006572253,0.0,1.0,1,load shedding,72264,Slack
72275 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001871480632,0.0,1.0,1,load shedding,72275,Slack
72288 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.015222231144,0.0,1.0,1,load shedding,72288,Slack
72576 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00558270076,0.0,1.0,1,load shedding,72576,Slack
72584 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005531638386,0.0,1.0,1,load shedding,72584,Slack
72598 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011002648956,0.0,1.0,1,load shedding,72598,Slack
72629 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.014852987593,0.0,1.0,1,load shedding,72629,Slack
72778 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003345689018,0.0,1.0,1,load shedding,72778,Slack
72808 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006434826335,0.0,1.0,1,load shedding,72808,Slack
72831 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00186195075,0.0,1.0,1,load shedding,72831,Slack
72843 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002943961043,0.0,1.0,1,load shedding,72843,Slack
73072 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.010801572469,0.0,1.0,1,load shedding,73072,Slack
73252 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003736476614,0.0,1.0,1,load shedding,73252,Slack
73307 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003212676447,0.0,1.0,1,load shedding,73307,Slack
73322 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.029482662836,0.0,1.0,1,load shedding,73322,Slack
73404 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006558754045,0.0,1.0,1,load shedding,73404,Slack
73577 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006361200385,0.0,1.0,1,load shedding,73577,Slack
73601 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007674875373,0.0,1.0,1,load shedding,73601,Slack
73653 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006551505065,0.0,1.0,1,load shedding,73653,Slack
73690 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005759830616,0.0,1.0,1,load shedding,73690,Slack
73715 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.015424039655,0.0,1.0,1,load shedding,73715,Slack
73716 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011057986609,0.0,1.0,1,load shedding,73716,Slack
73740 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000616343377,0.0,1.0,1,load shedding,73740,Slack
73797 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00961209353,0.0,1.0,1,load shedding,73797,Slack
73882 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00194364501,0.0,1.0,1,load shedding,73882,Slack
73946 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005852613962,0.0,1.0,1,load shedding,73946,Slack
73955 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002220305163,0.0,1.0,1,load shedding,73955,Slack
73992 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009062979403,0.0,1.0,1,load shedding,73992,Slack
74013 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00480022104,0.0,1.0,1,load shedding,74013,Slack
74064 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007367401997,0.0,1.0,1,load shedding,74064,Slack
74197 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006937818445,0.0,1.0,1,load shedding,74197,Slack
74275 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003565785486,0.0,1.0,1,load shedding,74275,Slack
74397 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001096457574,0.0,1.0,1,load shedding,74397,Slack
74416 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002488606237,0.0,1.0,1,load shedding,74416,Slack
74709 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007718918036,0.0,1.0,1,load shedding,74709,Slack
74774 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001687800986,0.0,1.0,1,load shedding,74774,Slack
74841 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003351605657,0.0,1.0,1,load shedding,74841,Slack
74930 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004247381146,0.0,1.0,1,load shedding,74930,Slack
75072 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000943414261,0.0,1.0,1,load shedding,75072,Slack
75137 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004329615718,0.0,1.0,1,load shedding,75137,Slack
75177 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009723421705,0.0,1.0,1,load shedding,75177,Slack
75419 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005324000187,0.0,1.0,1,load shedding,75419,Slack
75456 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.010468839697,0.0,1.0,1,load shedding,75456,Slack
75500 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002107749391,0.0,1.0,1,load shedding,75500,Slack
75607 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004123268944,0.0,1.0,1,load shedding,75607,Slack
75650 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.014301987745,0.0,1.0,1,load shedding,75650,Slack
75738 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.013962830835,0.0,1.0,1,load shedding,75738,Slack
75814 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002526069587,0.0,1.0,1,load shedding,75814,Slack
75895 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007859929461,0.0,1.0,1,load shedding,75895,Slack
75951 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.014520335497,0.0,1.0,1,load shedding,75951,Slack
75957 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008573481988,0.0,1.0,1,load shedding,75957,Slack
76032 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00947890994,0.0,1.0,1,load shedding,76032,Slack
76088 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.023076490876,0.0,1.0,1,load shedding,76088,Slack
76124 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.016375515956,0.0,1.0,1,load shedding,76124,Slack
76139 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01163859691,0.0,1.0,1,load shedding,76139,Slack
76221 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004422663731,0.0,1.0,1,load shedding,76221,Slack
76250 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011802917297,0.0,1.0,1,load shedding,76250,Slack
76293 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002868348116,0.0,1.0,1,load shedding,76293,Slack
76353 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000756076,0.0,1.0,1,load shedding,76353,Slack
76364 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003362612857,0.0,1.0,1,load shedding,76364,Slack
76388 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00575903839,0.0,1.0,1,load shedding,76388,Slack
76393 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011385252148,0.0,1.0,1,load shedding,76393,Slack
76400 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003778716666,0.0,1.0,1,load shedding,76400,Slack
