,IES,NA_Sp,KWK1_AC,KWK1_W,KWK2_AC,KWK2_W,KWK3_AC,KWK3_W,W_laden,W_entladen,TA,Abw
3884,0.024093231311785254,0.5635627398683857,4.704408842481911e-07,8.927643638324312e-08,1.1869643639372647,0.27753792702610713,0.4977124929083141,0.12714653521799033,0.00014776601818716658,4.298084565959213e-08,0.5732654951036564,1.4363906613164939e-08
3885,0.01615370725699268,0.5683805280310056,4.647104570043581e-07,8.950478963234944e-08,1.179478029291347,0.2751328569453985,0.4977717683785237,0.12716167362616732,0.0001508197213337729,4.249324891285831e-08,0.578522410621177,1.4444595877488607e-08
3886,0.013968928636779685,0.5710470832369655,4.632409023042072e-07,8.971801767573348e-08,1.1805726767633942,0.2760044782085349,0.4978297404747487,0.12717648729087938,0.00015161728568106406,4.218571640679086e-08,0.5782797094035627,1.4493634210755131e-08
3887,0.0108120120921659,0.5694604900993612,4.7203365083348103e-07,8.970127686199725e-08,1.1693021196661624,0.2714028635964559,0.4978037410819498,0.1271698477152756,0.00015359433729088699,4.2036700048757584e-08,0.5861380278783619,1.4549870901022774e-08
3888,0.009206714540102754,0.5696819248822179,4.6532765440865376e-07,8.968751860391191e-08,1.1660218216217995,0.270049850801033,0.4977875927962099,0.12716572077616473,0.00015433437322423974,4.201998558138822e-08,0.5884456274247984,1.4501284443839987e-08
3889,0.008311844102553102,0.5697557452320507,4.7261149238586597e-07,8.961809406626606e-08,1.1640999976361193,0.26914692025540066,0.49775107138088265,0.12715638904354204,0.0001546446229781201,4.1997905248748175e-08,0.5896359968814041,1.4505171954445944e-08
3890,0.007455984839905496,0.5694828561311968,4.675578038071393e-07,8.942736131282397e-08,1.1614737100347918,0.267835729039107,0.4976834003158442,0.12713910206489926,0.0001547666318750612,4.1937958070290124e-08,0.5910010594047611,1.445455068981122e-08
3891,0.007203088348085056,0.5696724877645629,4.684990013714696e-07,8.904880543505366e-08,1.1614031197023162,0.2675437068862664,0.4975949377287623,0.12711650473566685,0.00015395802882778921,4.1915087452678104e-08,0.5903778719758002,1.4394995512733116e-08
3892,0.006415876235698089,0.5722574497201288,4.705155265405381e-07,8.860379044153588e-08,1.1657898672628744,0.26859564553881804,0.49747734304599645,0.127086461645072,0.00015229042266629744,4.231098345433612e-08,0.5884062984097448,1.43331612725848e-08
3893,0.004509135236018481,0.578643683301162,4.7066963992925537e-07,8.863438643388422e-08,1.1764353265343976,0.2729342107869557,0.4974994421440476,0.127092105743095,0.0001475458954892774,4.302976152093544e-08,0.580027058353332,1.4303137076435049e-08
3894,0.003670152984542198,0.6145828621874609,4.7182844253867984e-07,9.065732918408793e-08,1.2596478023171676,0.3073902141788669,0.49789668497361417,0.12719359081815762,0.00013628184914288988,4.47783681065836e-08,0.5035773482539306,1.4179728567661554e-08
